ID,BuildingTypeName,PropertyTypeEPA,BuildingName,Address,City,State,Zip,Neighborhood,Latitude,Longitude,YearBuilt,GrossFloorAreaQuantity,NumBuildings,NumFloors,NumUnits,ES_Score,SiteEUI,SourceEUI,TotalGHGEmissionsReg,GHGEmissionsIntensity
20989,NonResidential,Non-Refrigerated Warehouse,BUILDING N,661 S ORCAS ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.55102755,-122.325166,1/1/1969,21386,1,1,0,64,10.6999998093,33.5,20.2999992371,0.0009492191
21005,NonResidential,Office,4000 AURORA BUILDING,4000 AURORA AVE N,SEATTLE,WA,98103,LAKE UNION,47.65566368,-122.3468241,1/1/1958,21436,1,2,0,94,26.7000007629,83.8000030518,50.9000015259,0.0023745102
21023,NonResidential,Mixed Use Property,GEORGE POCOCK MEMORIAL ROWING CENTER,3316 FUHRMAN AVE E,SEATTLE,WA,98102,NORTHEAST,47.65197566,-122.3216429,1/1/1998,20233,1,1,0,,27.2999992371,63.5,41.4000015259,0.0020461623
21049,Multifamily LR (1-4),Multifamily Housing,FRANCIS APTS,3636 FRANCIS AVE N,SEATTLE,WA,98103,LAKE UNION,47.65309725,-122.3530752,1/1/1988,22448,1,4,22,83,23.6000003815,74,47.0999984741,0.0020981824
21057,NonResidential,Office,"CUSTOM CRAFT STUDIOS,RETAIL, OFFICE APT",600 N 36TH ST,SEATTLE,WA,98103,LAKE UNION,47.65172127,-122.3509877,1/1/2006,27526,1,4,0,,36.0999984741,103.0999984741,83.5999984741,0.0030371285
21070,Multifamily LR (1-4),Multifamily Housing,NORTHBRIDGE,3800 AURORA AVE N,SEATTLE,WA,98103,LAKE UNION,47.65305442,-122.3468869,1/1/1994,45956,1,4,44,74,26.7999992371,83.1999969482,108.9000015259,0.002369658
21087,Multifamily MR (5-9),Multifamily Housing,ST JAMES TOWER APTS,920 N 34TH ST,SEATTLE,WA,98103,LAKE UNION,47.64930668,-122.3461408,1/1/1990,86358,1,7,78,84,33.2000007629,94.3000030518,240.3999938965,0.0027837606
21088,NonResidential,Office,NORTHLAKE PLAZA,936 N 34TH ST,SEATTLE,WA,98103,LAKE UNION,47.64916511,-122.3453828,1/1/1985,26295,1,3,0,94,41.9000015259,98.9000015259,83.3000030518,0.0031679028
21091,Multifamily MR (5-9),Multifamily Housing,PLYM0UTH ON STEWART APTS,116 STEWART ST,SEATTLE,WA,98101,DOWNTOWN,47.61087418,-122.34091187,1/1/1909,50797,1,8,87,,117.6999969482,191.3999938965,376.700012207,0.0074157925
21094,Multifamily MR (5-9),Multifamily Housing,HADDON HALL,1921 3RD AVE,SEATTLE,WA,98101,DOWNTOWN,47.61186218,-122.34059906,1/1/1901,39180,1,6,55,79,55.9000015259,94,140,0.0035732517
21095,NonResidential,Self-Storage Facility,DOWNTOWN SELF STORAGE,1915 3RD AVE,SEATTLE,WA,98101,DOWNTOWN,47.61175233,-122.3404117,1/1/1928,46580,1,6,0,,16.3999996185,51.5999984741,68,0.001459854
21096,Multifamily HR (10+),Multifamily Housing,JOSEPHINUM,1902 2ND AVE,SEATTLE,WA,98101,DOWNTOWN,47.61135864,-122.34050751,1/1/1907,148219,1,14,222,64,58,127.0999984741,658.0999755859,0.0044400514
21097,NonResidential,Retail Store,BERGMAN'S LUGGAGE,1907 3RD AVE,SEATTLE,WA,98101,DOWNTOWN,47.61159134,-122.3401413,1/1/1916,25920,1,2,0,37,18.1000003815,56.7999992371,41.7000007629,0.0016087963
21098,Multifamily MR (5-9),Multifamily Housing,MARQ 211 (THE LENORA APTS),211 LENORA ST,SEATTLE,WA,98121,DOWNTOWN,47.61248016,-122.34241486,1/1/1999,99450,1,6,107,86,33.4000015259,89.8000030518,269.700012207,0.0027119157
21102,NonResidential,Retail Store,SWIFTY PRINTING,212 VIRGINIA ST,SEATTLE,WA,98101,DOWNTOWN,47.61190161,-122.34162636,1/1/1919,25920,1,2,0,90,28,80.8000030518,92.1999969482,0.0035570986
21104,Multifamily MR (5-9),Multifamily Housing,CASTLE APTS,2132 2ND AVE,SEATTLE,WA,98121,DOWNTOWN,47.61336136,-122.34389496,1/1/1918,32760,1,5,49,95,39,80.5,90.0999984741,0.0027503052
21106,Multifamily MR (5-9),Multifamily Housing,SIMONS SENIOR APTS,2121 3RD AVE,SEATTLE,WA,98121,DOWNTOWN,47.61351013,-122.34338379,1/1/2007,66527,1,6,95,1,96.5999984741,182.8999938965,434.200012207,0.0065266736
21108,NonResidential,Office,BELLTOWN CENTER,2106 2ND AVE,SEATTLE,WA,98121,DOWNTOWN,47.6129837,-122.34325409,1/1/1919,23995,1,2,0,84,60.5999984741,143.8999938965,110.1999969482,0.0045926233
21110,Multifamily MR (5-9),Multifamily Housing,STRATFORD ON FOURTH,2021 4TH AVE,SEATTLE,WA,98121,DOWNTOWN,47.61329651,-122.34104156,1/1/1915,32460,1,5,55,89,65.3000030518,98.6999969482,129.3999938965,0.0039864447
21112,Multifamily HR (10+),Multifamily Housing,CAMBRIDGE APTS (LOW INCOME),903 UNION ST,SEATTLE,WA,98101,EAST,47.61147883,-122.3297712,1/1/1922,100000,1,10,151,80,64.6999969482,101.6999969482,401.6000061035,0.0040160001
21114,Multifamily HR (10+),Senior Care Community,HORIZON HOUSE,900 UNIVERSITY ST,SEATTLE,WA,98101,EAST,47.61148781,-122.3290866,1/1/1954,885760,1,19,487,68,42.9000015259,98.1999969482,2884.1000976563,0.003256074
21115,NonResidential,Office,VIRGINIA MASON - CASSEL CRAIG OFFICES,1218 TERRY AVE,SEATTLE,WA,98101,EAST,47.61094651,-122.3277112,1/1/1925,39760,1,4,0,91,64.5999984741,103.1999969482,179.3999938965,0.0045120723
21116,NonResidential,Other,SUNSET CLUB,1021 UNIVERSITY ST,SEATTLE,WA,98101,EAST,47.61110647,-122.3272074,1/1/1920,30971,1,3,0,,90.4000015259,189.6999969482,201,0.0064899422
21117,NonResidential,Office,VIRGINIA MASON- BLACKFORD HALL,1204 TERRY AVE,SEATTLE,WA,98101,EAST,47.61077476,-122.3275033,1/1/1946,22667,1,3,0,1,157.8000030518,363.3999938965,281.200012207,0.0124057005
21118,Multifamily MR (5-9),Multifamily Housing,JOHN WINTHROP APT,1020 SENECA ST,SEATTLE,WA,98101,EAST,47.61080996,-122.3269331,1/1/1925,45975,1,5,79,50,79.3000030518,136.3999938965,235.6000061035,0.0051245243
21119,NonResidential,Non-Refrigerated Warehouse,OFFICE RETAIL -CANAL BUILDING,712 N 34TH ST,SEATTLE,WA,98103,LAKE UNION,47.64977229,-122.3492219,1/1/1927,33840,1,2,0,,36.0999984741,89.1999969482,94.5999984741,0.0027955082
21122,NonResidential,Mixed Use Property,FREMONT COURT - EQUINOX,3420 FREMONT AVE N,SEATTLE,WA,98103,LAKE UNION,47.65018452,-122.3493482,1/1/2001,41827,5,3,0,,101.5999984741,231.5,315.200012207,0.0075358025
21124,Multifamily LR (1-4),Multifamily Housing,BRIDGEVIEW APTS,708 N 35TH ST,SEATTLE,WA,98103,LAKE UNION,47.65070393,-122.3489194,1/1/1907,36660,1,4,45,99,24.2000007629,53.4000015259,64.8000030518,0.0017675942
21125,NonResidential,Office,THE PECK BUILDING,701 N 36TH ST,SEATTLE,WA,98103,LAKE UNION,47.65105661,-122.3495771,1/1/2001,24670,1,5,0,68,56.9000015259,178.8000030518,124.9000015259,0.0050628294
21129,NonResidential,Retail Store,DUBLINER BUILDING,3515 FREMONT AVE N,SEATTLE,WA,98103,LAKE UNION,47.65115517,-122.3503019,1/1/1911,18155,1,2,0,99,52.0999984741,85.6999969482,59.9000015259,0.0032993666
21133,NonResidential,Retail Store,FREMONT BLDG,3417 FREMONT AVE N,SEATTLE,WA,98103,LAKE UNION,47.65030562,-122.3502699,1/1/1906,30886,1,3,0,86,41.0999984741,129.1000061035,113,0.0036586156
21134,Multifamily MR (5-9),Multifamily Housing,EPICENTER APTS,620 N 34TH ST,SEATTLE,WA,98103,LAKE UNION,47.64996684,-122.3505602,1/1/2002,119585,1,6,130,86,32.7999992371,103.0999984741,349.3999938965,0.0029217711
21138,NonResidential,Mixed Use Property,SATURN BUILDING,3417 EVANSTON AVE N,SEATTLE,WA,98103,LAKE UNION,47.65045108,-122.352043,1/1/1947,46958,1,1,17,92,42.0999984741,115.1999969482,162.1999969482,0.0034541505
21140,NonResidential,Distribution Center,124 N 35TH ST BUILDING,124 N 35TH ST,SEATTLE,WA,98103,LAKE UNION,47.65202472,-122.3560533,1/1/1984,26532,1,1,0,4,66.4000015259,138.5,124.8000030518,0.0047037541
21141,NonResidential,Office,FREMONT FOUNDRY,154 N 35TH ST,SEATTLE,WA,98103,LAKE UNION,47.65184745,-122.3552423,1/1/1981,22388,1,2,0,,23,64,42.5999984741,0.001902805
21142,NonResidential,Other,WAREHOUSE-STUDIO,155 N 35TH ST,SEATTLE,WA,98103,LAKE UNION,47.6513688,-122.3556056,1/1/1969,30730,1,1,0,,69.1999969482,169.1000061035,163.8000030518,0.0053302962
21145,NonResidential,Office,FREMONT WEST BUSINESS CENTER,123 NW 36TH ST,SEATTLE,WA,98107,LAKE UNION,47.65288467,-122.3584349,1/1/1986,36839,1,2,0,64,49.2999992371,151.1000061035,159.1999969482,0.004321507
21149,Multifamily LR (1-4),Multifamily Housing,THE WESLEY AT CREMONA,13 W CREMONA ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.64949679,-122.35825472,1/1/2004,22625,1,4,20,94,41.0999984741,87.1999969482,66.5,0.0029392265
21150,NonResidential,Worship Facility,FIRST FREE METHODIST CHURCH,58 W DRAVUS ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.6490837,-122.3604006,1/1/1949,62200,1,3,0,83,27.2999992371,38.5999984741,100.8000030518,0.0016205788
21172,NonResidential,Office,LEDGER MARINE CHARTERS,60 ETRURIA ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.648041,-122.3552148,1/1/1981,23600,1,2,0,86,30.2999992371,95.0999984741,63.5999984741,0.0026949152
21175,Multifamily LR (1-4),Mixed Use Property,MIX - USE APT/COMMERCIAL,41 DRAVUS ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64846716,-122.3558609,1/1/1991,30761,1,4,22,,53.5999984741,122.6999969482,122.5,0.0039823153
21177,NonResidential,Office,4 NICK - OFFICE,4 NICKERSON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64975976,-122.3568838,1/1/1986,40067,1,3,0,29,67.5,212,240.6000061035,0.0060049419
21178,NonResidential,Office,ANN BUILDING,6 NICKERSON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.6497584,-122.3562524,1/1/1989,26419,1,3,0,74,37.0999984741,116.5,87.1999969482,0.0033006547
21179,NonResidential,Office,2 NICK OFFICE BLDG,2 NICKERSON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.65015243,-122.3572523,1/1/1979,25262,1,3,0,76,42.2999992371,121.9000015259,90.4000015259,0.0035784974
21180,NonResidential,Other,TABLEAU,437 N 34TH ST,SEATTLE,WA,98103,LAKE UNION,47.64971767,-122.3528932,1/1/1996,38723,0,3,0,,128.3999938965,398.6000061035,439.299987793,0.0113446786
21181,NonResidential,Office,CANAL PL OFFICE PARK,150 NICKERSON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64934199,-122.3558772,1/1/1980,32739,1,3,0,35,63.4000015259,198.8999938965,184.5,0.0056354806
21182,NonResidential,Office,CANAL PL OFFICE PARK,130 NICKERSON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64934199,-122.3558772,1/1/1980,34545,1,3,0,8,94.0999984741,295.5,289.200012207,0.0083716895
21183,NonResidential,Office,CANAL PL OFFICE PARK,180 NICKERSON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64863978,-122.3542895,1/1/1980,70296,1,3,0,86,40.2999992371,126.5999984741,252.1999969482,0.0035876863
21192,NonResidential,Distribution Center,ALASKA MARINE LINES,5615 W MARGINAL WAY SW,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.55075455,-122.34667969,1/1/1971,44708,2,2,0,,40.7000007629,116.3000030518,153.1000061035,0.0034244432
21196,Multifamily LR (1-4),Multifamily Housing,CASCADE TERRACE,570 GALER ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.6336789,-122.3444228,1/1/1988,130247,8,4,144,79,30.8999996185,97.0999984741,358.3999938965,0.0027516948
21198,Multifamily MR (5-9),Multifamily Housing,SUMMIT BLDG B,1735 DEXTER AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.63486862,-122.34305573,1/1/1995,131732,3,6,71,82,30.1000003815,93.1999969482,349.6000061035,0.0026538731
21202,Multifamily LR (1-4),Multifamily Housing,TRI-COURT,718 N 143RD ST,SEATTLE,WA,98133,NORTHWEST,47.73308086,-122.3493244,1/1/1970,57247,1,3,87,28,46.5,115.3000030518,206.8000030518,0.0036124164
21203,Multifamily LR (1-4),Multifamily Housing,NELSON APARTMENTS,14300 GREENWOOD AVE N,SEATTLE,WA,98133,NORTHWEST,47.73253632,-122.35445404,1/1/2007,61460,1,4,61,,29.7000007629,93.0999984741,162.1999969482,0.0026391148
21207,Multifamily LR (1-4),Multifamily Housing,STERLING MANOR,811 N 130TH ST,SEATTLE,WA,98133,NORTHWEST,47.72304831,-122.3488458,1/1/1976,30940,1,3,21,96,17.5,55.0999984741,48.2999992371,0.0015610859
21208,NonResidential,Other,STONE AVENUE BUILDING,13100 STONE AVE N,SEATTLE,WA,98133,NORTHWEST,47.72468861,-122.3412026,1/1/1964,92129,1,2,0,,67.4000015259,146.8000030518,449.8999938965,0.00488337
21210,Multifamily MR (5-9),Multifamily Housing,THE CAMBRIDGE - LINDEN PLACE AT BITTER LAKE,13030 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.72439066,-122.3467699,1/1/2007,162096,1,6,140,92,40.5999984741,87.6999969482,474.700012207,0.0029285116
21212,NonResidential,Other - Recreation,GRANITE CURLING CLUB,1440 N 128TH ST,SEATTLE,WA,98133,NORTHWEST,47.72285088,-122.3406273,1/1/1961,20236,1,1,0,,98.4000015259,233,150.8000030518,0.0074520658
21213,NonResidential,Office,COCHRAN INC,12500 AURORA AVE N,SEATTLE,WA,98133,NORTHWEST,47.71997749,-122.3428237,1/1/1951,39815,1,2,0,62,51.2999992371,131.6999969482,161.6999969482,0.0040612834
21215,Multifamily LR (1-4),Multifamily Housing,NORTHLINE APTS,14359 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.73331803,-122.3484406,1/1/1978,89268,2,3,110,39,34.4000015259,108,273.200012207,0.0030604473
21216,Nonresidential COS,Residential Care Facility,Mary's Place (PI Bank),1157 N 130TH ST,SEATTLE,WA,98133,NORTHWEST,47.72290244,-122.3424964,1/1/1970,25557,1,4,0,,51.4000015259,161.5,116.9000015259,0.0045740894
21218,Nonresidential COS,Other - Services,HLF Vehicle Maintenance (A),12645 ASHWORTH AVE N,SEATTLE,WA,98133,NORTHWEST,47.72133496,-122.3410135,1/1/1958,26994,1,2,0,,122.9000015259,200.1999969482,209.1000061035,0.007746166
21219,NonResidential,Non-Refrigerated Warehouse,HANSEN BROS MOVING & STORAGE,12645 STONE AVE N,SEATTLE,WA,98133,NORTHWEST,47.72161322,-122.3432864,1/1/1972,48112,1,1,0,69,33.4000015259,104.9000015259,143,0.0029722315
21221,NonResidential,Non-Refrigerated Warehouse,KING COUNTY METRO NORTH FACILITIES MAINTENANCE,12525 STONE AVE N,SEATTLE,WA,98133,NORTHWEST,47.72048923,-122.3424465,1/1/2009,19050,1,1,0,50,55.2000007629,126.8000030518,78.3000030518,0.0041102364
21226,NonResidential,Office,OFFICE BUILDING,911 N 145TH ST,SEATTLE,WA,98133,NORTHWEST,47.73381054,-122.347275,1/1/2001,26275,1,2,0,37,61.4000015259,192.6999969482,143.5,0.0054614653
21229,Multifamily MR (5-9),Multifamily Housing,FOUR FREEDOMS HOUSE OF SEATTLE,747 N 135TH ST,SEATTLE,WA,98133,NORTHWEST,47.72636707,-122.3491289,1/1/1964,164894,1,7,372,36,81,141.1999969482,867.9000244141,0.0052633815
21231,Multifamily LR (1-4),Multifamily Housing,VIEW AT BITTER LAKE APTS,13410 GREENWOOD AVE N,SEATTLE,WA,98133,NORTHWEST,47.72676295,-122.354961,1/1/1989,60000,1,4,54,77,24,75.1999969482,127.9000015259,0.0021316667
21233,NonResidential,Other - Recreation,LA FITNESS CENTER,13244 AURORA AVE N,SEATTLE,WA,98133,NORTHWEST,47.72609705,-122.3445954,1/1/2007,45000,1,2,0,,125.6999969482,272.200012207,408.6000061035,0.0090800001
21234,Multifamily LR (1-4),Multifamily Housing,SEA HOUSING AUTHORITY APT BLDG,620 N 130TH ST,SEATTLE,WA,98133,NORTHWEST,47.72372962,-122.3508424,1/1/1983,59301,1,3,72,52,31.3999996185,98.6999969482,165.8000030518,0.0027959057
21236,NonResidential,Retail Store,PETSMART,13000 AURORA AVE N,SEATTLE,WA,98133,NORTHWEST,47.72375488,-122.34352112,1/1/1998,26115,1,1,0,42,61.5,160.1000061035,128.1000061035,0.0049052271
21237,NonResidential,Retail Store,STAPLES,13240 AURORA AVE N,SEATTLE,WA,98133,NORTHWEST,47.72569066,-122.3432661,1/1/2001,23829,1,1,0,81,58.4000015259,135.1000061035,104.0999984741,0.0043686264
21238,Multifamily MR (5-9),Multifamily Housing,NEW HAVEN APARTMENTS - LINDEN PLACE AT BITTER LAKE,13000 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.72375491,-122.3473737,1/1/2006,214078,1,7,251,96,36.4000015259,89.5999984741,602.9000244141,0.0028162633
21239,NonResidential,Worship Facility,LATTER DAY SAINTS CHURCH,5701 8TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.67008987,-122.3208898,1/1/1949,30044,1,1,0,88,34,56.7000007629,65.0999984741,0.0021668219
21240,Multifamily LR (1-4),Multifamily Housing,APARTMENT,5901 ROOSEVELT WAY NE,SEATTLE,WA,98105,NORTHEAST,47.67177026,-122.317672,1/1/1999,51326,0,4,30,,32.0999984741,66.5,116.4000015259,0.0022678565
21243,NonResidential,K-12 School,SEATTLE COUNTRY DAY SCHOOL,2619 4TH AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64391816,-122.3501253,1/1/2007,49468,1,4,0,80,38.2000007629,75.5999984741,130.5,0.0026380691
21244,NonResidential,Senior Care Community,QUEEN ANNE HEALTHCARE,2717 DEXTER AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.64411095,-122.3479548,1/1/1970,46539,1,2,130,79,108,216.1999969482,349,0.0074990868
21261,Multifamily LR (1-4),Multifamily Housing,RIVOLI APTS,2127 2ND AVE,SEATTLE,WA,98121,DOWNTOWN,47.61286545,-122.34432983,1/1/1910,35000,1,3,43,95,53.7000007629,74.8000030518,110.9000015259,0.0031685715
21262,NonResidential,Residence Hall/Dormitory,EL REY TRANSISTIONAL HOUSING,2119 2ND AVE,SEATTLE,WA,98121,DOWNTOWN,47.61273575,-122.34406281,1/1/1909,29796,1,4,45,39,76.9000015259,141.6000061035,152.8000030518,0.0051282052
21265,NonResidential,Retail Store,PATAGONIA RETAIL STORE,106 LENORA ST,SEATTLE,WA,98121,DOWNTOWN,47.61226207,-122.34403,1/1/1920,21628,1,2,0,27,48.5,135.3999938965,87.0999984741,0.0040271869
21266,NonResidential,Office,1ST & LENORA BUILDING,2030 1ST AVE,SEATTLE,WA,98121,DOWNTOWN,47.61187009,-122.3433692,1/1/1918,35882,1,3,0,95,29.7000007629,93.0999984741,132.8000030518,0.0037010201
21269,Multifamily MR (5-9),Multifamily Housing,OXFORD APARTMENTS,1920 1ST AVE,SEATTLE,WA,98101,DOWNTOWN,47.61093903,-122.34178925,1/1/1909,24067,1,6,49,47,49.5999984741,155.8000030518,106.1999969482,0.0044126811
21270,NonResidential,Mixed Use Property,WAREHOUSE/OFFICE,401 8TH AVE N,SEATTLE,WA,98109,LAKE UNION,47.62230021,-122.3414464,1/1/1928,28800,1,2,0,,14,31,29.5,0.0010243056
21278,NonResidential,Worship Facility,CHURCH OF SCIENTOLOGY OF WASHINGTON STATE,300 W HARRISON ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.6222833,-122.3610318,1/1/1955,34000,1,5,0,4,56.7000007629,178.1000061035,161.1999969482,0.0047411764
21279,Multifamily MR (5-9),Multifamily Housing,WEST REPUBLICAN PLACE,323 W REPUBLICAN ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62305242,-122.3617093,1/1/1992,22558,1,5,21,,26.1000003815,82,52.4000015259,0.002322901
21284,Multifamily MR (5-9),Multifamily Housing,UPTOWN QUEEN ANNE APTS,315 1ST AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62143961,-122.3584097,1/1/2001,50009,1,6,60,81,32.0999984741,100.3000030518,142.5,0.0028494871
21285,Multifamily MR (5-9),Multifamily Housing,HARRISON SQUARE (Formerly Archstone Elliott Bay),312 2ND AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62150993,-122.3589989,1/1/1994,162928,0,9,147,97,30,75.8000030518,383.3999938965,0.0023531866
21287,Multifamily MR (5-9),Multifamily Housing,METRO ON FIRST APTS,215 1ST AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62011719,-122.35842133,1/1/2001,91685,1,7,102,99,32.4000015259,76.6999969482,224.8000030518,0.0024518733
21290,NonResidential,Office,SALVATION ARMY NW DIV HEADQUARTERS,111 QUEEN ANNE AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.61888324,-122.3571212,1/1/1985,52908,1,5,0,43,85.4000015259,268.299987793,402.200012207,0.0076018752
21291,Multifamily MR (5-9),Multifamily Housing,LA VIE AT QUEEN ANNE,229 QUEEN ANNE AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62071194,-122.3571375,1/1/2004,59352,1,6,58,30,33.7000007629,105.0999984741,177.1000061035,0.0029838928
21295,Multifamily LR (1-4),Multifamily Housing,THE 419 BLDG APTS,419 QUEEN ANNE AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.6227684,-122.35710144,1/1/1912,21120,0,3,19,,20.7000007629,49.7000007629,33.2999992371,0.0015767045
21298,Multifamily MR (5-9),Multifamily Housing,FIRST AND REPUBLICAN APTS,422 1ST AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.6228489,-122.3576637,1/1/1999,44567,1,6,45,97,31,83.4000015259,112.1999969482,0.0025175578
21299,Multifamily LR (1-4),Multifamily Housing,THE STRATHMORE,7 HARRISON ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62187726,-122.3563547,1/1/1908,25800,1,3,35,94,29.5,68.4000015259,56.9000015259,0.0022054264
21300,Multifamily LR (1-4),Multifamily Housing,THE UPTOWNER APARTMENTS,229 1ST AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62060786,-122.3558161,1/1/1908,20712,1,3,21,95,41.4000015259,61.2999992371,51.9000015259,0.0025057938
21310,NonResidential,Retail Store,HOTEL DILLER,1216 1ST AVE,SEATTLE,WA,98101,DOWNTOWN,47.6067726,-122.3376927,1/1/1900,34680,1,4,0,92,34.5999984741,83.5999984741,91.9000015259,0.0026499424
21313,NonResidential,Worship Facility,PLYMOUTH CONG CHURCH,1217 6TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.60866574,-122.3326487,1/1/1968,75058,1,3,0,8,105,144.5,462.6000061035,0.0061632338
21314,Multifamily HR (10+),Multifamily Housing,SIXTH AND PINE BUILDING,521 PINE ST,SEATTLE,WA,98101,DOWNTOWN,47.61175476,-122.33614191,1/1/1923,67560,1,10,80,86,47.5999984741,128.3999938965,261.700012207,0.003873594
21315,NonResidential,Office,1518 5TH AVE OFFICE,1520 5TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61130865,-122.335723,1/1/1903,57720,1,3,0,100,1.6000000238,5.1999998093,8.5,0.0001472626
21317,NonResidential,Retail Store,COLISEUM BUILDING,1506 5TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61103821,-122.33546448,1/1/1915,16200,1,1,0,5,132.1000061035,398.799987793,185.8999938965,0.0114753083
21318,NonResidential,Office,WESTLAKE PLACE,1514 4TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61045657,-122.33687282,1/1/1907,35200,1,6,0,7,86.8000030518,272.5,271.799987793,0.0077215906
21319,NonResidential,Office,IMPERIAL HOTEL BUILDING,1408 4TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.60964966,-122.33570099,1/1/1907,35840,1,5,0,75,45.7000007629,101.0999984741,119.5999984741,0.0033370535
21321,NonResidential,Bank Branch,Fifth and Union,1401 5TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.60976255,-122.3348444,1/1/1941,23230,1,2,0,55,60.9000015259,191.3000030518,125.9000015259,0.005419716
21322,NonResidential,Office,FOURTH & UNION BUILDING/MEN'S WAREHOUSE,1404 4TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.60951233,-122.33557892,1/1/1928,21713,1,4,0,14,138.8000030518,364.799987793,250.1999969482,0.0115230506
21325,Multifamily MR (5-9),Multifamily Housing,SECOND & PINE APTS,211 PINE ST,SEATTLE,WA,98101,DOWNTOWN,47.61026515,-122.3393227,1/1/1910,42078,1,7,42,77,35.2999992371,79.0999984741,109.1999969482,0.0025951803
21326,Multifamily LR (1-4),Multifamily Housing,GLEN HOTEL APARTMENTS,1413 3RD AVE,SEATTLE,WA,98101,DOWNTOWN,47.60910962,-122.3376721,1/1/1907,30000,1,3,36,64,44.5999984741,85.0999984741,90.8000030518,0.0030266668
21328,NonResidential,Other/Specialty Hospital,FIRST HILL CONVALESCENT HOME,1318 TERRY AVE,SEATTLE,WA,98101,EAST,47.61189526,-122.3285527,1/1/1964,52284,1,4,0,,161.3999938965,471.299987793,718.799987793,0.0137479915
21329,Multifamily MR (5-9),Multifamily Housing,SOVREIGN APARTMENTS,1317 BOREN AVE,SEATTLE,WA,98101,EAST,47.61182395,-122.3279118,1/1/1925,37676,1,5,49,93,52.2999992371,87.9000015259,126,0.0033443041
21330,Multifamily MR (5-9),Multifamily Housing,TEN TWENTY,1020 UNIVERSITY ST,SEATTLE,WA,98101,EAST,47.61157142,-122.3276082,1/1/1962,31979,1,5,45,5,93.6999969482,140.5,182.3000030518,0.0057006161
21331,Multifamily LR (1-4),Multifamily Housing,OXFORD CREST APT,1400 BOREN AVE,SEATTLE,WA,98101,EAST,47.61284606,-122.3278805,1/1/1925,55671,1,4,63,54,39.7999992371,86.6999969482,160.6000061035,0.0028848055
21332,Multifamily MR (5-9),Multifamily Housing,STOCKBRIDGE APT,1330 BOREN AVE,SEATTLE,WA,98101,EAST,47.61240654,-122.3275703,1/1/1925,57930,1,6,76,97,30.6000003815,69.5999984741,131.3999938965,0.0022682547
21333,Multifamily MR (5-9),Multifamily Housing,VESPER APTS,1321 MINOR AVE,SEATTLE,WA,98101,EAST,47.61262072,-122.3270828,1/1/1991,62480,1,5,72,72,32.2999992371,101.5,179.8000030518,0.0028777209
